TIMESTAMPms	M10RAWIMUxacc	M10RAWIMUxmag	M10RAWIMUyacc	M10RAWIMUymag	M10RAWIMUzacc	M10RAWIMUzmag
203700	-1024	128	1024	-676	4032	-368
203800	-1536	147	1536	-705	3776	-244
203900	-1984	161	1984	-710	3264	-166
204000	-2240	147	2304	-707	2816	-27
204100	-2816	133	2752	-690	1856	31
204200	-2944	88	2880	-652	1088	142
204300	-3008	60	2880	-625	448	187
204400	-2688	13	2944	-590	64	249
204500	-2944	-10	2944	-559	-384	274
204600	-2816	-80	2816	-499	-1216	329
204700	-2752	-130	2688	-445	-1728	353
204800	-2304	-262	2368	-325	-2432	378
204900	-1792	-317	1792	-264	-3072	373
205000	-1408	-397	1408	-187	-3520	346
205100	-960	-435	1024	-148	-3584	324
205200	-448	-497	512	-86	-3584	260
205300	-192	-540	192	-42	-3840	220
205400	256	-620	-384	42	-3712	70
205500	1088	-629	-1024	53	-3456	38
205600	1408	-651	-1408	77	-3200	-98
205692	1792	-651	-1792	80	-2688	-179
205800	2304	-620	-2240	56	-2112	-370
205900	2624	-608	-2496	43	-1088	-404
206000	2752	-558	-2624	-3	-640	-501
206100	2816	-517	-2688	-40	128	-553
206200	2688	-416	-2624	-136	960	-642
206300	2496	-362	-2368	-189	1920	-669
206400	2176	-267	-2176	-289	2624	-687
206500	1856	-226	-1856	-326	3072	-685
206600	1472	-134	-1344	-422	3520	-664
206700	1024	-86	-960	-467	3840	-645
206800	512	-5	-512	-546	4160	-584
206900	64	31	-64	-585	4288	-541
207000	-448	92	384	-642	4224	-453
207100	-896	116	896	-668	4032	-399
207200	-1280	139	1216	-693	4160	-337
207300	-1472	149	1408	-703	3840	-293
207400	-1728	158	1792	-717	3712	-185
207500	-2176	157	2176	-713	2944	-109
207600	-2688	126	2560	-686	2176	53
207700	-2944	95	2816	-660	1216	132
207800	-3072	-5	2944	-561	128	269
207900	-2880	-57	2944	-515	-704	311
208000	-2688	-175	2624	-402	-1728	368
208092	-2368	-241	2304	-338	-2560	377
208200	-1792	-324	1728	-260	-3072	371
208300	-1536	-359	1472	-223	-3328	370
208400	-1216	-438	1152	-145	-3776	320
208500	-768	-450	576	-137	-4096	309
208600	-512	-514	448	-70	-3840	251
208700	-64	-559	64	-22	-3968	185
208800	576	-625	-576	44	-3776	52
208900	1216	-642	-1152	64	-3392	-28
209000	1792	-652	-1664	80	-2816	-208
209100	2240	-636	-2240	65	-1920	-298
209200	2560	-589	-2496	27	-960	-431
209300	2688	-569	-2624	1	-512	-483
209400	2816	-467	-2752	-87	384	-596
209500	2624	-429	-2560	-122	1216	-627
209600	2368	-305	-2304	-246	2176	-681
209700	1984	-247	-1984	-309	2688	-694
209800	1536	-140	-1600	-407	3584	-673
209900	1024	-115	-1152	-441	3648	-661
210000	640	-40	-832	-506	3712	-618
210100	256	12	-320	-564	4096	-575
210200	-320	107	384	-653	4288	-428
210300	-1152	136	1024	-676	3968	-373
210400	-1792	160	1664	-710	3712	-202
210500	-2304	163	2112	-711	2944	-135
210600	-2624	128	2560	-686	1792	31
210700	-2880	110	2688	-670	1472	91
210792	-2944	81	2880	-641	896	156
210900	-2944	27	2944	-600	64	231
211000	-2944	-42	2880	-527	-448	295
211100	-2752	-80	2816	-492	-1152	326
211192	-2624	-111	2624	-495	-1664	312
211300	-2304	-235	2368	-334	-2560	380
211400	-1792	-369	1728	-213	-3008	352
211500	-1088	-431	1152	-187	-3584	302
211600	-384	-517	384	-68	-3776	249
211700	-64	-562	128	-22	-4032	190
211800	576	-635	-576	49	-3712	45
211900	1216	-643	-1152	69	-3456	-33
212000	1792	-654	-1792	79	-2688	-227
212100	2304	-639	-2176	70	-1984	-291
212200	3008	-611	-2176	40	-1536	-387
212300	2496	-592	-2624	5	-640	-439
212400	2752	-513	-2560	-54	-256	-555
212500	2752	-435	-2624	-148	960	-675
212600	2304	-283	-2304	-275	2176	-685
212700	1856	-212	-1856	-336	3136	-685
212800	1344	-92	-1344	-459	3520	-651
212900	768	-28	-704	-518	4224	-609
213000	-64	74	0	-619	4288	-501
213100	-640	105	640	-650	4288	-432
213200	-1152	144	1280	-694	3968	-315
213300	-1856	167	1664	-742	3392	-269
213400	-2048	160	1792	-709	3264	-183
213500	-2304	170	2240	-746	2816	-152
213600	-2496	132	2560	-695	2240	27
213700	-2944	101	2816	-661	1408	107
213800	-2944	33	2880	-596	512	220
213900	-3008	-6	2944	-560	-256	262
214000	-2880	-79	2816	-494	-960	321
214100	-2688	-111	2624	-465	-1472	340
214200	-2560	-179	2496	-401	-1856	369
214300	-2240	-192	2176	-465	-2176	335
214400	-2240	-209	2304	-375	-2496	375
214496	-2240	-206	2240	-457	-2496	348
214600	-2240	-242	2176	-344	-2624	378
214700	-2048	-314	1984	-272	-3072	375
214800	-1664	-349	1536	-239	-3520	358
214900	-1536	-346	1472	-243	-3520	366
215000	-1472	-387	1408	-202	-3584	348
215100	-1024	-453	1088	-138	-3840	311
215200	-512	-500	512	-92	-3840	269
215300	-192	-515	192	-73	-3840	250
215400	128	-562	-64	-23	-3456	191
215492	256	-574	-256	-45	-3840	137
215600	768	-597	-576	15	-4032	127
215700	576	-594	-576	15	-3776	129
215800	640	-592	-512	12	-3840	135
215900	640	-598	-576	17	-3776	126
216000	704	-604	-768	21	-3776	109
216100	704	-604	-768	26	-3456	109
216200	768	-608	-704	27	-3648	107
216300	768	-601	-512	0	-3648	91
216400	832	-607	-768	26	-3712	103
216500	832	-603	-768	-3	-3712	97
216600	832	-607	-768	25	-3712	105
216700	768	-607	-768	27	-3648	93
216800	832	-612	-832	29	-3648	93
216900	832	-609	-896	34	-3520	86
217000	768	-596	-960	63	-3520	88
217100	896	-583	-832	83	-3648	85
217200	704	-558	-960	122	-3584	84
217300	640	-543	-1088	115	-3648	80
217400	704	-521	-1024	172	-3584	79
217492	576	-515	-1088	148	-3520	81
217600	512	-497	-1152	197	-3584	79
217700	448	-504	-1152	200	-3584	75
217800	448	-498	-1088	200	-3392	81
217900	448	-497	-1152	194	-3584	78
218000	384	-498	-1216	202	-3584	68
218100	448	-504	-1216	208	-3584	61
218200	384	-502	-1280	215	-3392	43
218300	576	-507	-1472	224	-3392	29
218400	768	-514	-1728	252	-3392	-85
218500	960	-515	-2176	253	-2880	-122
218592	1088	-515	-2560	248	-2496	-185
218700	1280	-509	-2880	242	-1984	-269
218800	1408	-493	-3136	213	-1728	-382
218900	1344	-472	-3328	164	-960	-458
219000	1600	-406	-3520	35	64	-597
219100	1408	-368	-3328	-56	1280	-646
219200	1280	-281	-2944	-244	2368	-687
219300	960	-240	-2304	-344	3264	-675
219400	640	-170	-1408	-503	3904	-628
219500	192	-150	-832	-543	4160	-598
219600	0	-112	-64	-602	4224	-560
219700	-128	-100	256	-675	4288	-493
219800	-384	-87	640	-698	4160	-454
219900	-448	-70	1216	-749	3904	-372
220000	-896	-61	1728	-770	3840	-316
220100	-1088	-52	2240	-795	3648	-215
220200	-1216	-51	2624	-793	3584	-194
220300	-1280	-55	2752	-782	3008	-119
220400	-1408	-57	2944	-791	3072	-79
220500	-1600	-72	3456	-750	1984	41
220600	-1728	-81	3648	-744	1216	77
220700	-1728	-116	3712	-670	512	206
220800	-1728	-139	3776	-622	-256	240
220900	-1856	-180	3584	-531	-832	317
221000	-1664	-197	3584	-492	-1408	327
221100	-1472	-246	3200	-388	-1984	370
221200	-1344	-279	2752	-317	-2432	375
221300	-1152	-324	2368	-206	-3136	373
221400	-896	-357	1856	-156	-3264	363
221500	-768	-374	1472	-113	-3584	315
221600	-512	-402	1024	-40	-3712	323
221700	-576	-399	1088	-38	-3776	320
221800	-448	-415	704	-3	-3712	303
221900	-320	-440	512	65	-4096	252
222000	0	-459	0	101	-3968	212
222100	192	-490	-704	185	-3776	105
222192	448	-501	-1216	208	-3520	51
222300	704	-514	-1856	254	-3200	-64
222400	1024	-522	-2304	256	-2816	-133
222500	1216	-505	-2880	246	-2048	-278
222600	1344	-498	-3136	233	-1536	-323
222700	1472	-490	-3264	220	-1280	-363
222800	1600	-488	-3392	208	-896	-382
222900	1472	-467	-3456	166	-704	-458
223000	1600	-457	-3584	145	-64	-489
223100	1536	-435	-3520	97	256	-542
223192	1472	-418	-3520	58	768	-573
223300	1408	-377	-3392	-31	1216	-639
223400	1344	-348	-3072	-101	2112	-658
223500	1152	-302	-2880	-200	2752	-687
223600	1088	-284	-2496	-246	3072	-682
223700	896	-246	-2112	-336	3328	-685
223800	640	-227	-1792	-376	3840	-671
223900	512	-193	-1344	-460	4288	-647
224000	384	-179	-1024	-486	4096	-630
224100	128	-159	-768	-549	4288	-601
224200	-64	-129	-128	-605	4288	-560
224300	-320	-87	576	-762	4224	-468
224400	-704	-74	1344	-740	3968	-382
224500	-1024	-58	2112	-788	3712	-236
224600	-1280	-54	2624	-794	3200	-173
224700	-1408	-58	3136	-799	2688	-69
224800	-1600	-62	3264	-779	2176	-20
224892	-1664	-80	3584	-756	1664	79
225000	-1792	-91	3840	-723	896	127
225100	-1792	-120	3776	-679	448	196
225200	-1728	-126	3776	-648	0	222
225300	-1792	-144	3648	-650	-320	236
225400	-1472	-155	3520	-582	-64	279
225500	-1728	-171	3648	-572	-960	294
225600	-1600	-195	3392	-496	-1216	332
225700	-1472	-245	3072	-385	-1920	362
225800	-1280	-276	2752	-320	-2560	383
225900	-1024	-341	2176	-168	-3200	359
226000	-832	-364	1536	-116	-3456	341
226092	-448	-391	1216	-53	-4096	313
226200	-448	-403	832	-26	-3776	299
226300	-256	-429	448	41	-3776	262
226400	-128	-441	64	72	-3712	237
226500	0	-456	-64	78	-3904	157
226600	64	-469	-384	130	-3904	176
226700	256	-482	-768	156	-3648	143
226800	256	-491	-832	162	-3776	142
226900	192	-492	-704	173	-3648	116
227000	448	-494	-1088	186	-3456	97
227100	512	-508	-1344	218	-3584	28
227200	640	-512	-1664	229	-3392	4
227300	768	-513	-1920	223	-3200	-47
227400	896	-520	-2240	251	-2944	-94
227500	1024	-518	-2496	254	-2624	-166
227592	1152	-509	-2688	249	-2304	-234
227700	1408	-503	-3008	228	-1792	-306
227800	1408	-495	-3264	227	-1344	-342
227900	1472	-473	-3392	173	-704	-438
228000	1472	-460	-3456	141	-192	-486
228100	1536	-419	-3520	60	384	-569
228200	1472	-399	-3392	19	1088	-600
228296	1024	-356	-3392	-83	1536	-658
228400	1280	-330	-2944	-136	2368	-668
228500	1216	-297	-2752	-215	2816	-683
228600	1024	-280	-2304	-254	2880	-692
228700	896	-246	-2112	-337	3264	-679
228796	704	-225	-1728	-378	3840	-691
228900	512	-190	-1280	-466	4032	-645
229000	256	-173	-896	-507	4224	-634
229100	192	-155	-576	-547	4224	-602
229200	128	-146	-384	-561	4224	-600
229300	0	-130	-128	-605	4288	-559
229400	-64	-121	128	-633	4352	-539
229500	-320	-94	576	-694	4096	-458
229600	-512	-87	1024	-720	4096	-422
229700	-768	-66	1536	-764	3968	-336
229800	-960	-62	1984	-801	3712	-311
229900	-1152	-53	2432	-795	3392	-189
230000	-1472	-59	2752	-795	2816	-155
230100	-1408	-59	3072	-788	2560	-46
230200	-1600	-70	3392	-777	1856	-2
230300	-1728	-85	3584	-736	1344	98
230400	-1728	-96	3712	-725	896	136
230500	-1728	-127	3776	-644	256	229
230600	-1856	-142	3712	-625	-704	252
230700	-1728	-173	3648	-547	-704	305
230800	-1664	-194	3520	-524	-1344	275
230900	-1472	-256	3136	-368	-2112	367
231000	-1280	-279	2688	-308	-2624	374
231092	-1088	-326	2304	-204	-3072	370
231200	-832	-349	1792	-152	-3264	357
231300	-704	-385	1344	-71	-3584	328
231400	-448	-400	896	-37	-3648	311
231500	-320	-422	576	23	-3776	269
231600	-128	-442	192	61	-3776	246
231700	0	-455	0	101	-3904	202
231800	64	-454	-192	61	-3904	165
231900	128	-463	-320	122	-3904	181
232000	128	-466	-384	122	-3776	188
232100	64	-470	-320	121	-3840	186
232200	64	-465	-320	121	-3904	189
232300	64	-469	-384	121	-3840	193
232400	128	-461	-320	116	-3776	194
232500	64	-467	-320	116	-3840	198
232600	128	-459	-256	113	-3840	196
232700	64	-447	-192	126	-3904	198
232800	64	-434	-192	91	-3840	179
232900	64	-425	-192	136	-3904	201
233000	-128	-410	-384	161	-3904	198
233100	0	-390	-192	167	-3840	200
233200	-64	-380	-256	184	-3840	200
233300	0	-370	-256	189	-3840	201
233400	-64	-364	-256	199	-3840	193
233500	0	-351	-256	205	-3840	200
233600	-64	-351	-256	207	-3904	201
233700	-64	-352	-128	209	-3904	193
233800	-64	-348	-320	185	-3968	157
233900	0	-357	-640	273	-3840	118
233992	0	-357	-1088	296	-3712	84
234100	64	-358	-1536	327	-3456	14
234200	128	-358	-1856	335	-3328	-4
234300	128	-361	-2048	357	-3264	-78
234400	128	-357	-2560	364	-2560	-131
234500	192	-356	-2752	368	-2688	-191
234600	256	-355	-3136	359	-2176	-243
234700	256	-355	-3456	326	-1664	-359
234800	256	-351	-3712	249	-768	-428
234900	256	-331	-3904	179	64	-545
235000	256	-333	-3776	136	704	-581
235100	320	-320	-3712	39	1344	-633
235200	192	-317	-3584	-6	1856	-649
235300	128	-296	-3200	-150	2240	-681
235400	64	-291	-2752	-217	3136	-692
235500	64	-282	-2304	-322	3264	-676
235600	64	-275	-1792	-388	3840	-663
235700	0	-266	-1152	-496	4032	-624
235800	-64	-264	-704	-543	4480	-596
235900	-128	-256	-64	-624	4288	-539
235992	-128	-255	192	-645	4096	-518
236100	-192	-250	640	-711	4224	-443
236200	-256	-249	1344	-746	4032	-397
236300	-320	-247	1984	-790	3776	-263
236400	-256	-245	2624	-805	3392	-207
236500	-448	-247	3200	-800	2752	-65
236600	-512	-250	3712	-784	1984	18
236700	-384	-262	4032	-709	1216	152
236800	-512	-267	4032	-663	448	183
236900	-512	-277	4096	-585	-448	273
237000	-448	-282	3968	-537	-704	292
237100	-448	-290	3712	-443	-1216	343
237200	-448	-297	3456	-397	-1792	348
237300	-384	-304	3264	-322	-2304	371
237400	-512	-313	3008	-273	-2624	374
237500	-320	-320	2624	-173	-2944	375
237600	-256	-331	2240	-144	-3136	369
237700	-320	-330	1920	-70	-3456	352
237800	-128	-337	1600	-13	-3584	334
237900	-192	-342	960	102	-3904	280
238000	-64	-350	256	161	-3840	235
238100	0	-355	-448	263	-3776	130
238200	0	-358	-1216	299	-3648	60
238300	64	-360	-1984	355	-3136	-67
238400	192	-358	-2432	352	-2880	-107
238500	256	-358	-2752	366	-2560	-176
238600	128	-354	-3072	355	-2176	-226
238700	256	-350	-3328	344	-1792	-311
238800	192	-348	-3520	331	-1408	-350
238900	256	-344	-3712	289	-832	-425
239000	320	-340	-3840	264	-448	-459
239100	320	-329	-3904	188	64	-551
239200	256	-328	-3904	165	384	-563
239300	320	-321	-3840	110	960	-603
239400	256	-318	-3776	84	1216	-613
239500	256	-311	-3648	10	1664	-657
239600	256	-309	-3392	-41	1856	-661
239700	192	-296	-3072	-165	2624	-692
239800	192	-287	-2624	-233	3136	-682
239900	64	-278	-1984	-386	3648	-663
240000	64	-269	-1216	-467	3968	-633
240100	-64	-268	-512	-576	4288	-573
240200	-192	-257	0	-619	4224	-539
240300	-128	-254	576	-713	4224	-437
240400	-192	-247	1344	-746	4096	-385
240500	-320	-247	1920	-791	3968	-296
240600	-256	-246	2368	-798	3584	-240
240700	-384	-246	2880	-807	3200	-143
240800	-448	-249	3200	-801	2880	-76
240900	-512	-250	3712	-784	1856	25
241000	-512	-253	3904	-763	1344	66
241100	-448	-263	4032	-704	960	166
241200	-512	-266	4096	-646	192	224
241300	-576	-288	3968	-482	-768	328
241400	-512	-293	3584	-418	-1664	349
241500	-512	-304	3328	-313	-2240	373
241600	-384	-308	2944	-252	-2688	378
241700	-320	-324	2176	-105	-2944	357
241800	-192	-331	1664	-26	-3456	337
241900	-192	-340	1088	80	-3840	284
242000	-128	-346	448	142	-4032	244
242100	-64	-356	-320	249	-3776	140
242200	0	-357	-960	293	-3776	79
242300	64	-363	-1856	344	-3328	-26
242400	64	-363	-2432	356	-2624	-77
242500	128	-365	-2688	361	-2688	-202
242592	192	-362	-3200	355	-1984	-264
242700	256	-352	-3456	318	-1536	-373
242800	256	-347	-3776	284	-640	-437
242900	320	-332	-3840	183	0	-543
243000	256	-326	-3840	137	512	-575
243100	128	-313	-3776	23	1664	-642
243200	320	-309	-3584	-37	2112	-662
243300	192	-294	-3008	-187	2624	-684
243400	192	-282	-2304	-307	3712	-677
243500	64	-271	-1728	-427	3968	-648
243600	0	-265	-1024	-499	4096	-617
243692	0	-257	-320	-607	4096	-553
243800	-64	-247	192	-677	4032	-519
243900	-192	-247	960	-743	4096	-388
244000	-256	-245	1792	-771	3904	-335
244100	-256	-245	2432	-809	3520	-182
244200	-384	-246	3200	-806	2880	-114
244300	-576	-256	3520	-780	2176	17
244400	-512	-259	3968	-754	1472	83
244500	-640	-269	3648	-661	512	207
244600	-512	-281	4096	-626	-192	238
244700	-512	-285	4032	-499	-960	321
244800	-512	-299	3776	-428	-1536	346
244900	-448	-305	3200	-309	-2176	372
245000	-448	-311	3008	-289	-2816	371
245100	-320	-317	2752	-206	-3008	375
245200	-256	-322	2432	-149	-3328	369
245300	-256	-335	1792	-8	-3584	333
245400	-256	-341	1088	63	-3776	300
245500	-64	-353	256	205	-3904	198
245600	0	-357	-640	261	-3712	126
245700	64	-360	-1600	341	-3328	-19
245800	192	-361	-2368	350	-2752	-50
245900	128	-357	-2432	364	-2944	-166
246000	192	-355	-3008	360	-2432	-237
246100	256	-347	-3392	313	-1600	-383
246200	320	-342	-3776	278	-704	-447
246300	320	-330	-3840	192	-64	-547
246400	192	-327	-3904	152	576	-572
246500	384	-316	-3712	63	1280	-633
246600	320	-309	-3648	0	2048	-650
246700	192	-295	-3136	-164	2432	-692
246800	192	-287	-2432	-265	3136	-680
246900	64	-270	-1600	-468	3904	-635
247000	0	-262	-704	-541	4224	-595
247100	-128	-262	-64	-641	4288	-518
247200	-128	-252	512	-681	4224	-479
247300	-192	-253	1152	-754	4288	-370
247400	-256	-244	1920	-784	3840	-299
247500	-320	-252	2560	-805	3328	-178
247600	-448	-247	3072	-807	3072	-126
247700	-512	-251	3328	-801	2624	-34
247800	-512	-254	3648	-777	1856	22
247900	-512	-258	4032	-739	1472	117
248000	-512	-264	4096	-687	640	180
248100	-512	-277	4096	-563	-256	291
248200	-448	-287	3904	-475	-1216	329
248300	-384	-305	3456	-318	-2048	380
248400	-320	-310	3008	-274	-2688	375
248500	-320	-319	2560	-164	-2816	370
248600	-320	-325	2112	-116	-3200	365
248700	-256	-334	1792	-36	-3520	342
248800	-256	-334	1408	-7	-3520	330
248892	-192	-342	1088	63	-3584	290
249000	-128	-347	512	131	-3840	254
249100	-64	-349	128	176	-3968	215
249200	-64	-349	-64	183	-3904	211
249300	-64	-351	-64	192	-3840	209
249400	-64	-355	-64	176	-3840	220
249500	-64	-356	0	177	-3840	225
249592	-64	-355	-64	178	-3840	226
249700	-64	-329	0	191	-3904	221
249800	-128	-321	-64	205	-3840	225
249900	-64	-301	0	212	-3840	221
250000	-64	-286	0	227	-3904	221
250100	-128	-277	0	223	-3904	220
250200	-64	-272	-64	225	-3712	217
250300	0	-264	-256	287	-3840	134
250400	-128	-261	-704	309	-3776	120
250492	-256	-256	-1152	346	-3584	54
250600	-192	-252	-1536	365	-3520	23
250700	-256	-249	-2048	392	-3136	-70
250800	-256	-251	-2624	409	-2496	-170
250900	-256	-243	-3200	396	-1728	-265
251000	-384	-243	-3264	407	-1792	-299
251100	-320	-243	-3392	378	-1664	-339
251200	-384	-243	-3584	360	-1344	-383
251300	-448	-243	-3776	289	-704	-507
251400	-384	-250	-3840	244	128	-534
251500	-384	-263	-3840	127	832	-614
251600	-448	-269	-3648	61	1536	-650
251700	-320	-281	-3328	-68	2176	-678
251800	-320	-286	-3008	-124	2688	-688
251900	-320	-302	-2560	-254	3200	-684
252000	-192	-302	-2048	-311	3904	-700
252100	-192	-321	-1472	-440	4032	-636
252200	-192	-333	-768	-508	4096	-604
252300	-192	-343	64	-680	4096	-533
252400	-64	-363	832	-686	4160	-437
252500	0	-361	1472	-744	4096	-344
252600	192	-369	1792	-752	3904	-320
252700	0	-367	2240	-776	3712	-237
252800	128	-371	2752	-779	3328	-177
252900	128	-368	3200	-778	2688	-64
253000	128	-363	3520	-814	2240	-50
253100	128	-367	3712	-739	1856	58
253200	192	-365	3968	-727	1344	97
253300	192	-354	4032	-707	704	116
253400	192	-358	4096	-626	256	220
253500	128	-346	4032	-501	-512	305
253600	0	-340	4160	-424	-1664	338
253700	192	-330	3328	-301	-1856	358
253800	64	-320	3008	-242	-2496	350
253900	64	-315	2688	-135	-2880	371
254000	0	-300	2304	-117	-3328	336
254100	64	-297	1728	19	-3520	339
254200	0	-290	1408	80	-4032	313
254300	64	-271	832	68	-3456	203
254400	-64	-273	576	214	-3968	228
254500	-128	-259	-384	324	-3840	97
254600	-192	-253	-1344	364	-3648	38
254700	-256	-250	-2048	405	-3200	-115
254800	-192	-242	-2560	377	-2944	-184
254900	-320	-249	-3072	397	-2304	-275
255000	-320	-237	-3264	299	-2176	-374
255100	-448	-253	-3648	327	-1152	-441
255200	-448	-246	-3840	292	-448	-484
255300	-384	-256	-3904	79	640	-623
255400	-320	-266	-3712	76	1536	-637
255500	-384	-275	-3584	18	1728	-658
255600	-448	-277	-3456	-29	2240	-671
255700	-320	-291	-3008	-167	2368	-687
255800	-320	-297	-2368	-306	3392	-713
255900	-256	-327	-1280	-487	4032	-613
256000	-128	-330	-576	-587	4288	-601
256100	-128	-347	128	-655	4288	-487
256200	-64	-354	896	-686	4160	-434
256300	64	-354	1600	-801	3968	-338
256392	192	-364	1984	-774	3328	-242
256500	64	-367	2688	-783	3392	-126
256600	128	-370	3328	-780	2624	-81
256700	128	-367	3840	-727	1856	84
256800	192	-356	4032	-730	1024	85
256896	128	-354	4032	-611	320	228
257000	256	-347	4032	-587	-128	268
257100	192	-335	3840	-389	-1216	339
257200	128	-327	3392	-281	-2176	363
257300	64	-301	2624	-91	-2880	335
257400	64	-295	1728	35	-3520	324
257500	0	-276	768	206	-3840	229
257600	-64	-269	-256	277	-3776	164
257700	-128	-259	-1152	381	-3712	-8
257800	-192	-248	-2112	321	-3008	-129
257900	-320	-249	-2816	402	-2560	-264
258000	-448	-246	-3392	374	-1600	-329
258100	-320	-250	-3712	294	-832	-480
258200	-384	-256	-3776	219	-192	-553
258300	-384	-262	-3840	52	960	-618
258400	-256	-269	-3520	43	1472	-649
258500	-320	-287	-3264	-139	2368	-686
258600	-320	-298	-2624	-244	3136	-685
258700	-256	-322	-1664	-450	3840	-630
258800	-192	-328	-640	-577	4224	-604
258900	-128	-348	128	-660	4288	-477
259000	-64	-359	1024	-710	4096	-399
259100	0	-363	1984	-767	3904	-269
259200	128	-367	2688	-782	3328	-168
259300	128	-369	3392	-759	2432	8
259400	128	-367	3904	-728	1600	76
259500	192	-356	4096	-595	448	248
259600	128	-350	3968	-504	-448	292
259700	192	-337	3776	-371	-1600	354
259800	64	-325	3520	-316	-2752	362
259900	192	-312	2688	-128	-3008	373
260000	64	-306	2176	-36	-3264	354
260100	-64	-280	1152	165	-3776	265
260200	-64	-276	64	251	-3904	194
260300	-192	-253	-960	378	-3648	33
260400	-192	-257	-1856	394	-3392	-37
260496	-320	-242	-2432	409	-2880	-203
260600	-448	-242	-3200	389	-2048	-297
260700	-384	-245	-3584	333	-1152	-434
260800	-448	-249	-3840	271	-128	-490
260892	-320	-258	-3904	163	320	-594
261000	-384	-263	-3648	91	1088	-631
261100	-320	-277	-3456	-61	1984	-675
261200	-320	-288	-2944	-122	2624	-683
261300	-448	-299	-2624	-252	3264	-679
261400	-192	-308	-1984	-315	3904	-676
261500	-256	-324	-1472	-464	4032	-622
261600	-192	-333	-576	-546	4160	-571
261700	-64	-352	448	-699	4160	-420
261800	0	-361	1600	-732	3968	-325
261900	64	-368	2496	-782	3520	-158
262000	128	-370	3200	-773	2816	-68
262100	192	-366	3648	-729	2176	72
262200	192	-363	4032	-669	832	169
262300	192	-347	4032	-490	-128	302
262400	128	-339	3776	-416	-1280	341
262500	128	-326	3456	-285	-1856	361
262600	128	-320	3072	-203	-2880	374
262700	64	-301	2304	0	-3200	338
262800	0	-287	1216	115	-3264	304
262900	-64	-281	576	204	-3840	235
263000	-128	-269	-192	266	-3648	182
263100	-128	-261	-1088	383	-3648	1
263200	-256	-247	-2112	408	-3136	-108
263300	-320	-250	-3008	394	-2112	-292
263400	-384	-243	-3520	365	-1408	-369
263500	-384	-252	-3712	279	-704	-498
263600	-384	-255	-3840	205	256	-563
263700	-384	-276	-3392	4	1408	-662
263800	-384	-282	-3200	-84	2240	-679
263900	-256	-302	-2688	-284	3136	-678
264000	-256	-313	-1600	-365	3776	-655
264100	-64	-331	-960	-535	4032	-587
264200	-128	-344	0	-627	3904	-508
264300	-64	-355	768	-708	4160	-409
264400	0	-358	1472	-737	4032	-351
264500	64	-366	2368	-786	3584	-173
264600	128	-367	3136	-779	2816	-79
264700	128	-365	3776	-726	1920	84
264800	192	-362	4032	-675	1024	157
264892	128	-350	4096	-534	64	286
265000	192	-342	3904	-434	-1088	336
265100	64	-326	3328	-273	-1856	373
265200	64	-317	2944	-198	-2688	373
265300	64	-308	2624	-96	-3200	363
265400	64	-305	2176	-71	-3328	355
265500	0	-296	1728	13	-3392	330
265600	0	-289	1344	75	-3712	305
265692	0	-277	768	181	-3968	246
265800	-128	-271	64	230	-3776	208
265900	-128	-269	-448	293	-3776	150
266000	-128	-268	-704	322	-3840	117
266100	-192	-262	-1024	334	-3712	96
266200	-128	-265	-1152	337	-3648	82
266300	-192	-261	-1216	340	-3648	90
266400	-320	-260	-1152	333	-3712	92
266500	-192	-238	-1088	336	-3712	89
266600	-192	-219	-1152	343	-3584	89
266700	-256	-192	-1088	352	-3648	93
266800	-320	-186	-1024	354	-3712	97
266900	-320	-158	-1088	359	-3584	94
267000	-448	-146	-1152	366	-3648	93
267092	-448	-144	-1216	372	-3712	79
267200	-448	-137	-1344	380	-3520	57
267300	-512	-128	-1472	408	-3200	6
267400	-704	-124	-1792	418	-3328	-51
267500	-832	-114	-2432	432	-2624	-220
267600	-1152	-115	-3200	427	-1664	-279
267700	-1152	-121	-3200	401	-1728	-349
267800	-1344	-130	-3456	388	-1088	-389
267900	-1408	-132	-3520	358	-832	-434
267992	-1280	-151	-3584	321	-576	-490
268100	-1280	-180	-3712	184	320	-600
268200	-1280	-207	-3584	96	1280	-644
268300	-1216	-270	-3200	-92	2240	-683
268400	-896	-307	-2496	-206	3136	-685
268500	-640	-383	-1536	-441	3904	-610
268600	-128	-426	-320	-553	4096	-529
268700	128	-472	1024	-685	4224	-346
268800	384	-479	1728	-701	3840	-294
268900	512	-487	2368	-727	3392	-176
269000	704	-489	2944	-724	2816	-99
269100	896	-480	3456	-693	2240	30
269200	1024	-471	3776	-651	1408	119
269300	1088	-440	3968	-541	448	239
269400	1088	-422	3904	-495	-256	276
269500	1088	-393	3776	-372	-1088	340
269600	832	-363	3520	-305	-1600	359
269692	832	-334	2944	-233	-2496	374
269800	384	-269	2176	0	-3328	356
269900	192	-212	1088	164	-3712	280
270000	-64	-187	384	250	-3840	232
270100	-192	-148	-448	356	-3776	94
270200	-512	-128	-1280	407	-3520	-1
270300	-832	-114	-2176	439	-2944	-192
270400	-1088	-115	-2880	431	-2240	-249
270500	-1152	-124	-3200	382	-1664	-396
270600	-1216	-139	-3520	335	-704	-469
270700	-1344	-164	-3776	244	64	-570
270800	-1216	-183	-3648	190	576	-609
270900	-1216	-220	-3520	63	1408	-667
271000	-1088	-245	-3136	-16	2112	-683
271100	-1024	-297	-2752	-166	2688	-690
271200	-768	-327	-2240	-244	3328	-678
