Rate,Torque
-0.40506,-0.00806723
-0.446568,-0.0417478
-0.420384,0.0260195
-0.431592,-0.0111759
-0.42438,0.00707521
-0.441529,-0.0173931
-0.407695,0.0336714
-0.415052,-0.00752203
-0.382792,0.0321581
-0.376806,0.00581102
-0.343175,0.0334939
-0.335381,0.00768301
-0.303349,0.0318994
-0.296025,0.00720553
-0.268263,0.0276551
-0.265851,0.00237753
-0.269712,-0.00386223
-0.238152,0.0313934
-0.249556,-0.0115036
-0.226171,0.0232946
-0.232999,-0.00681416
-0.242882,-0.00995523
-0.22806,0.0146927
-0.247364,-0.0194029
-0.239975,0.00729296
-0.258517,-0.0186116
-0.259438,-0.00104261
-0.279446,-0.0201192
-0.280545,-0.00105446
-0.283639,-0.00320023
-0.30057,-0.0170948
-0.306583,-0.00613461
-0.321675,-0.0152188
-0.324841,-0.00320979
-0.323176,0.00166635
-0.341356,-0.0184033
-0.336853,0.00436854
-0.350547,-0.0138328
-0.347671,0.00289901
-0.34261,0.00496037
-0.352755,-0.010344
-0.341893,0.010726
-0.348106,-0.00635231
-0.337383,0.010636
-0.33835,-0.00112544
-0.32638,0.011839
-0.325721,0.000548912
-0.314172,0.0114131
-0.312353,0.00169482
-0.301659,0.0105734
-0.300858,0.000756932
-0.301577,-0.000713433
-0.290227,0.011152
-0.292575,-0.00246497
-0.283784,0.00867804
-0.285555,-0.00175566
-0.288323,-0.00284896
-0.281222,0.00693888
-0.283208,-0.00194103
-0.287379,-0.00429679
-0.283637,0.0035938
-0.289111,-0.00554667
-0.28811,0.000866237
-0.294857,-0.00686484
-0.295291,-0.000537277
-0.3018,-0.00663683
-0.303173,-0.00149405
-0.309437,-0.00638742
-0.310309,-0.00091893
-0.310194,0.000122883
-0.316459,-0.00647631
-0.316039,0.00029353
-0.321099,-0.00518788
-0.320568,0.000546013
-0.319199,0.00128245
-0.323593,-0.0045795
-0.320442,0.00302321
-0.323393,-0.00308037
-0.320167,0.00314684
-0.321176,-0.00116085
-0.317212,0.00383747
-0.317421,-0.000321523
-0.313466,0.00382232
-0.312984,0.000357225
-0.309139,0.00372144
-0.30884,0.000252032
-0.308941,-9.23058e-05
-0.307746,0.00115944
-0.306453,0.00115842
-0.303208,0.00308715
-0.303514,-0.00042604
-0.302516,0.00101234
-0.302839,-0.000404048
-0.299883,0.00278324
-0.30198,-0.00221814
-0.299946,0.00191474
-0.301959,-0.00208493
-0.300943,0.00087337
-0.303556,-0.00273542
-0.303147,0.000298565
-0.305733,-0.00271307
-0.30579,-0.00017946
-0.308405,-0.0027384
-0.308539,-0.000184941
-0.308695,-0.000140641
-0.310716,-0.00223223
-0.310995,-0.00040324
-0.312749,-0.00187888
-0.312813,-5.26683e-05
-0.312478,0.000255559
-0.314154,-0.0018583
-0.313383,0.000645669
-0.314559,-0.00130035
-0.313725,0.000761085
-0.314237,-0.000663833
-0.313014,0.00109783
-0.313156,-9.148e-05
-0.312844,0.000183589
-0.312156,0.000520531
-0.311418,0.000614859
-0.310716,0.000579438
-0.310254,0.000407699
-0.31033,-5.80296e-05
-0.308856,0.00126457
-0.309011,-0.000279725
-0.307763,0.00112471
-0.307956,-0.000185683
-0.308157,-0.000273303
-0.306867,0.00111018
-0.307585,-0.000841113
-0.306665,0.000797278
-0.307359,-0.000761539
-0.306719,0.000490411
-0.307703,-0.00110728
-0.307325,0.000261587
-0.308351,-0.00115269
-0.308176,5.18279e-05
-0.309246,-0.00119349
-0.309201,-1.01903e-05
-0.309353,-0.000130324
-0.309882,-0.000742059
-0.310194,-0.00043642
-0.310707,-0.000637192
-0.310883,-0.00017038
-0.310812,3.80024e-07
-0.311354,-0.000725348
-0.311411,-6.82053e-06
-0.311203,9.11766e-05
-0.311604,-0.000573013
-0.311416,0.000120523
-0.311533,-0.00026547
-0.311376,3.08756e-05
-0.311324,-6.65542e-05
-0.311086,0.000110437
-0.31089,7.38297e-05
-0.310682,8.40996e-05
-0.31055,7.4832e-05
-0.310607,-3.34936e-05
-0.310011,0.000381201
-0.310082,-0.000194233
-0.309644,0.0003146
-0.309753,-0.000105037
-0.309796,-0.000111695
-0.309225,0.000387983
-0.309527,-0.000425764
-0.309127,0.000276819
-0.309414,-0.000352818
-0.309042,0.00022019
-0.309412,-0.000492294
-0.309216,7.68173e-05
-0.309638,-0.000548681
-0.309472,4.26248e-05
-0.309928,-0.00057931
-0.309871,-2.32188e-06
-0.309988,-9.01564e-05
-0.310015,-6.9392e-05
-0.309982,-0.000103008
-0.310145,-0.000324288
-0.310262,-0.000237602
-0.310429,-0.000164808
-0.310423,-6.03961e-05
-0.310539,-0.000300311
-0.310613,-0.000198152
-0.310727,-0.000237589
-0.310779,-0.000116372
-0.310749,-0.000123391
-0.310751,-0.000125317
-0.310724,-9.66302e-05
-0.310705,-0.000106048
-0.310618,-3.64969e-05
-0.310575,-7.98424e-05
-0.31057,-5.73875e-05
-0.310631,-3.10659e-05
-0.310273,0.000141437
-0.310429,-0.000279483
-0.310166,0.000139015
-0.310309,-0.000142604
-0.310318,-7.19522e-05
-0.310015,0.000117945
-0.310199,-0.000307819
-0.309977,9.78433e-05
-0.31012,-8.17197e-05
-0.3101,-0.000134142
-0.309954,-8.71871e-06
-0.310098,-0.000267616
-0.31016,-1.27403e-05
-0.310055,-3.0828e-05
-0.309996,-0.000102342
-0.310102,-0.000228463
-0.310066,-8.40355e-05
-0.310254,-0.000251973
-0.310319,-3.37314e-05
-0.310089,1.4246e-05
-0.310366,-0.000401303
-0.310204,3.91995e-05
-0.310403,-0.000200883
-0.310414,-7.00613e-05
-0.310337,-0.00010971
-0.310457,-0.000243882
-0.310428,-9.54214e-05
-0.310541,-5.2104e-05
-0.310444,-5.54893e-05
-0.310446,-0.000157663
-0.310463,-0.000140952
-0.31048,-0.000140952
-0.310487,-0.000128511
-0.310469,-0.000107181
-0.310487,-0.000142263
-0.310481,-5.83106e-05
-0.310359,-3.22753e-05
-0.310407,-0.000171226
-0.310329,-4.62576e-05
-0.310412,-8.66455e-05
-0.310407,-5.17861e-05
-0.310182,3.80233e-05
-0.310317,-8.56874e-05
-0.310285,-0.000104002
-0.310167,-4.35936e-05
-0.310281,-5.42823e-05
-0.310204,-7.32078e-05
-0.310139,-8.97924e-05
-0.310223,-0.000207091
-0.31023,-0.000131749
-0.310282,-0.000171229
-0.310263,-0.000105199
-0.310336,-0.000196917
-0.310366,-9.73456e-05
-0.3103,-8.68765e-05
-0.310358,-0.00018164
-0.310327,-9.32418e-05
-0.310429,-0.000106882
-0.310424,-4.92988e-05
-0.310268,-3.26952e-05
-0.31042,-0.00027585
-0.31033,-3.39061e-05
-0.310455,-6.8647e-05
-0.310381,-7.18813e-05
-0.310342,-0.000118914
-0.310392,-0.000174374
-0.31039,-0.000121335
-0.310419,-0.000147878
-0.310397,-0.000103723
-0.310439,-0.000165898
-0.310434,-6.30287e-05
-0.310478,-2.41177e-05
-0.310348,-5.24341e-06
-0.310254,-6.72604e-05
-0.310331,-0.000199968
-0.31036,-3.51631e-05
-0.310356,-4.84625e-05
-0.310173,-5.81247e-06
-0.310318,-0.00026853
-0.31022,-2.5646e-05
-0.310336,-5.95822e-05
-0.310258,-6.76986e-05
-0.310221,-0.000121214
-0.310265,-0.000167425
-0.310246,-0.00010365
-0.310274,-0.000145022
-0.31031,-0.000162252
-0.310314,-0.000126752
-0.31036,-0.000117127
-0.310283,-7.47429e-05
-0.310327,-0.000166104
-0.310327,-0.000123875
-0.310388,-7.04991e-05
-0.310382,-4.15944e-05
-0.310213,-2.17968e-05
-0.310363,-0.000273913
-0.310245,-6.04859e-06
-0.310378,-7.93973e-05
-0.310319,-8.27025e-05
-0.310268,-0.000108015
-0.310326,-0.000181942
-0.310406,-2.97943e-05
-0.310307,-1.86867e-05
-0.310236,-8.95046e-05
-0.31029,-0.000181877
-0.310266,-9.94216e-05
-0.310337,-0.0001434
-0.310241,-5.46011e-05
-0.310304,-0.000186539
-0.310258,-7.77418e-05
-0.310343,-9.87693e-05
-0.310345,-4.26789e-05
-0.310173,-2.05446e-05
-0.310313,-0.000264445
-0.310212,-2.30077e-05
-0.310335,-7.55651e-05
-0.310274,-7.16658e-05
-0.310226,-0.000114554
-0.310263,-0.000160327
-0.310263,-0.000123999
-0.310299,-0.000145225
-0.310282,-0.00011407
-0.310311,-0.000152272
-0.310314,-8.08844e-05
-0.310269,-0.000102305
-0.310294,-0.000147327
-0.310284,-0.000114923
-0.310357,-8.94566e-05
-0.310359,-3.88178e-05
-0.310181,-1.62265e-05
-0.310309,-7.74336e-05
-0.310249,-7.70701e-05
-0.310198,-0.00010971
-0.310293,-4.92245e-05
-0.310206,-4.212e-05
-0.310165,-0.000122055
-0.310211,-0.000168993
-0.310216,-0.00012944
3.44872,3.76022
-3.12236,-6.57222
2.72808,5.85151
-0.379687,-3.10807
2.48931,2.86997
-2.50013,-4.99044
-2.60277,-0.103667
-3.92025,-1.31795
-3.76216,0.157703
-4.27052,-0.510936
-2.68543,1.58401
-2.53972,0.144707
-2.28886,0.251232
-1.86092,0.427135
-1.43902,0.421072
-1.15648,0.28209
-0.89575,0.260366
-0.722385,0.17313
-0.552188,0.169952
-0.432682,0.119333
-0.340651,0.091947
-0.313395,0.02729
-0.248964,0.064312
-0.176417,0.0724462
-0.123596,0.0527726
-0.0988656,0.0247281
-0.0803692,0.0184896
-0.0480502,0.032281
-0.0311888,0.0168489
-0.134086,-0.102951
0.0971057,0.23124
0.26438,0.167356
1.067,0.803078
1.7885,0.722222
3.02907,1.24177
3.28981,0.261819
4.08705,0.798993
3.06686,-1.01896
3.2131,0.147127
2.43905,-0.772865
1.7053,-0.733073
1.19473,-0.510097
0.935607,-0.259092
0.778489,-0.157063
0.436938,-0.341192
0.287517,-0.149306
0.156235,-0.13122
0.0830497,-0.0732142
-0.0169036,-0.0999477
-0.577465,-0.560794
-1.55366,-0.976813
-1.66287,-0.108977
-1.65746,0.00467977
-9.44627,-7.79234
1.56264,11.0092
-6.51153,-8.07675
0.783828,7.29601
-3.49577,-4.28095
0.241593,3.73746
-0.496457,-0.738246
1.54985,2.04675
1.28613,-0.263643
3.73369,2.44936
2.41785,-1.31487
2.08866,-0.328356
1.75457,-0.334396
1.25942,-0.494615
0.618483,-0.640508
0.26755,-0.350826
-0.0777095,-0.345291
-0.164496,-0.0868424
-0.231496,-0.0670992
-0.129566,0.101879
-0.0238516,0.105713
0.214662,0.238598
0.0648999,-0.149736
-0.3881,-0.453154
-0.465673,-0.077621
-0.415907,0.0497381
-1.08087,-0.665493
-1.40109,-0.320091
-1.66872,-0.268318
-3.34936,-1.68218
-3.16933,0.180445
-2.82259,0.345659
-3.44651,-0.625689
-2.72868,0.716742
-2.90504,-0.177523
-2.29869,0.605689
-2.15926,0.138453
-1.61284,0.545775
-1.39149,0.22094
-0.971634,0.4194
-0.697162,0.274195
-0.354864,0.342157
-0.015931,0.338982
-0.0292148,-0.0132865
1.12929,1.15895
1.1486,0.0197702
1.88931,0.741459
1.80834,-0.0811607
1.55107,-0.256707
2.26245,0.712518
1.61846,-0.643352
2.06388,0.446245
1.46557,-0.597904
1.57302,0.108154
0.963514,-0.609123
0.865066,-0.0981899
0.709954,-0.155226
0.460748,-0.249002
0.00413107,-0.456545
-0.23929,-0.243516
-0.481052,-0.241846
-0.468331,0.0127018
-0.977175,-0.509353
-0.933956,0.0428466
-1.29349,-0.360047
-1.23863,0.0549829
-1.11344,0.124811
-1.43202,-0.319319
-1.14871,0.282847
-1.38351,-0.235357
-1.08846,0.294763
-1.19533,-0.107416
-0.872764,0.32222
-0.902983,-0.0305051
-0.607483,0.295218
-0.568444,0.0388123
-0.283545,0.284786
-0.255627,0.0278915
-0.258527,-0.0029061
0.0341081,0.292582
0.0105569,-0.0235471
0.255944,0.245489
0.223529,-0.0324398
0.160611,-0.062862
0.377521,0.217086
0.219175,-0.158259
0.268698,0.0494943
0.274335,0.00575621
0.301278,0.0270612
0.228453,-0.0727172
0.160818,-0.0675706
0.0656876,-0.095113
-0.029958,-0.0956549
-0.142758,-0.112857
-0.240801,-0.0981389
-0.308935,-0.0681821
-0.301623,0.00730899
-0.472882,-0.171527
-0.455792,0.0169092
-0.591593,-0.136037
-0.57239,0.0192493
-0.534289,0.0379319
-0.651313,-0.117369
-0.556072,0.0950197
-0.644299,-0.0884855
-0.543222,0.100936
-0.586424,-0.043471
-0.465331,0.120908
-0.488265,-0.0230952
-0.374139,0.113958
-0.376332,-0.0023434
-0.263309,0.112918
-0.267096,-0.00382183
-0.26697,0.000123734
-0.169121,0.0977116
-0.173735,-0.00458824
-0.187369,-0.0137132
-0.0987817,0.0885249
-0.113961,-0.015175
-0.136089,-0.0221672
-0.0647782,0.0712632
-0.113959,-0.0492261
-0.062957,0.0509764
-0.117334,-0.0544114
-0.0922476,0.025042
-0.158432,-0.0662469
-0.147565,0.0108169
-0.211905,-0.0644291
-0.213162,-0.00134244
-0.277942,-0.0648905
-0.278181,-0.000278207
-0.27875,-0.000566197
-0.337055,-0.0585154
-0.330595,0.00632882
-0.379173,-0.0487296
-0.372572,0.00662486
-0.36103,0.0114368
-0.402441,-0.0416328
-0.373192,0.0291
-0.404529,-0.0314988
-0.372463,0.0319714
-0.38847,-0.0161874
-0.349347,0.0389831
-0.358582,-0.00935754
-0.347051,0.011579
-0.328731,0.0181726
-0.310235,0.018333
-0.293193,0.0169264
-0.281237,0.0119172
-0.282494,-0.00125366
-0.252532,0.0297858
-0.253589,-0.00115843
-0.228202,0.0252957
-0.230846,-0.00263186
-0.237041,-0.00626087
-0.21231,0.0246072
-0.228602,-0.0163844
-0.210614,0.0179041
-0.227902,-0.017345
-0.218497,0.00930062
-0.24061,-0.0222092
-0.235773,0.00475345
-0.258007,-0.0223425
-0.257088,0.000816168
-0.279809,-0.0228324
-0.279364,0.000401136
-0.280259,-0.000885232
-0.299224,-0.0191628
-0.29922,-0.000115523
-0.315342,-0.0162466
-0.314381,0.000973952
-0.311417,0.00288254
-0.326746,-0.0155147
-0.318253,0.00836585
-0.321792,-0.00348928
-0.322511,-0.000860257
-0.326067,-0.003673
-0.323599,0.00231356
-0.319464,0.00400789
-0.315069,0.00428105
-0.309509,0.00543027
-0.303479,0.00590923
-0.297292,0.00606991
-0.293217,0.00402711
-0.293373,-0.000143015
-0.283347,0.00983119
-0.282532,0.000702692
-0.274133,0.0082901
-0.274442,-0.00029966
-0.276136,-0.00176329
-0.26696,0.00901986
-0.271948,-0.00509592
-0.265317,0.0065245
-0.270587,-0.00533301
-0.266728,0.00372943
-0.274107,-0.00748792
-0.271987,0.00202021
-0.279694,-0.0078235
-0.279128,0.000454826
-0.28713,-0.00811663
-0.287065,1.65405e-05
-0.287681,-0.000601119
-0.29393,-0.00644846
-0.294284,-0.000306422
-0.294442,-0.000269149
-0.30064,-0.00636272
-0.300365,0.000285306
-0.299626,0.000665765
-0.305194,-0.00574455
-0.303108,0.0019658
-0.307399,-0.00441426
-0.304989,0.00234087
-0.307387,-0.00254659
-0.30386,0.0034049
-0.305232,-0.00148636
-0.301382,0.00372618
-0.301892,-0.000630653
-0.297838,0.00393553
-0.298024,-0.000239022
-0.297854,0.000190043
-0.294312,0.00333854
-0.294148,4.62576e-05
-0.291139,0.00289316
-0.291295,-0.000149705
-0.291799,-0.000571723
-0.288458,0.0031707
-0.290073,-0.00173034
-0.287533,0.00242661
-0.289235,-0.0017669
-0.28767,0.00142478
-0.29013,-0.00257638
-0.289262,0.000759609
-0.29015,-0.000846463
-0.2916,-0.00157731
-0.292167,-0.000718325
-0.294022,-0.00197194
-0.294715,-0.000744346
-0.294998,-0.000262971
-0.296818,-0.00202444
-0.297656,-0.000956394
-0.299367,-0.00183093
-0.299741,-0.00037032
-0.2997,-2.40735e-05
-0.301577,-0.00205361
-0.301463,-5.77753e-06
-0.302911,-0.00156937
-0.302561,0.000288185
-0.30341,-0.000998874
-0.302644,0.000644617
-0.303118,-0.000594114
-0.302177,0.000819745
-0.302304,-0.000247272
-0.301269,0.000915172
-0.301315,-0.000106266
-0.30131,3.46739e-05
-0.300184,0.000915707
-0.300193,-0.000128117
-0.299214,0.000860175
-0.299336,-0.00012218
-0.299508,-0.000232154
-0.29836,0.000969472
-0.298917,-0.000676184
-0.298758,0.000205716
-0.298653,-2.53349e-05
-0.298581,9.47876e-05
-0.29851,-7.6758e-05
-0.298182,0.000179947
-0.298863,-0.000799225
-0.298787,-4.285e-05
-0.299635,-0.000968254
-0.299679,-0.000164202
-0.3006,-0.00104019
-0.300752,-0.000213512
-0.301363,-0.000761019
-0.301734,-0.000491396
-0.302402,-0.000789043
-0.302644,-0.000243251
-0.302725,-0.000138975
-0.303359,-0.000816895
-0.303562,-0.000323561
-0.304132,-0.000691927
-0.304246,-5.47205e-05
-0.304177,-8.00914e-05
-0.304691,-0.000666739
-0.304572,-2.90624e-06
-0.30497,-0.000520216
-0.304796,5.4905e-05
-0.305025,-0.000351897
-0.304818,8.50074e-05
-0.30497,-0.000215046
-0.304699,0.000119394
-0.304799,-5.13251e-05
-0.304752,-8.65557e-05
-0.304493,0.000100507
-0.304597,-0.000105525
-0.30467,-0.000129968
-0.304273,0.0002142
-0.304526,-0.000373101
-0.304389,1.45312e-05
-0.30453,-8.58985e-05
-0.304617,-0.000230443
-0.304435,2.66405e-05
-0.304737,-0.000419926
-0.304765,-0.000151305
-0.3051,-0.000451452
-0.305155,-0.000178976
-0.305478,-0.000443666
-0.305659,-0.000248978
-0.305827,-0.000318385
-0.306129,-0.000423826
-0.306318,-0.000309721
-0.306566,-0.000255674
-0.30666,-0.000145124
-0.306847,-0.000373694
-0.307117,-0.000392281
-0.307345,-0.00035117
-0.307496,-9.70114e-05
-0.30752,-0.000166512
-0.307775,-0.000412201
-0.307874,-0.000221601
-0.308127,-0.0003766
-0.308232,-4.84858e-05
-0.308186,-9.28229e-05
-0.308323,-0.000297405
-0.308371,-0.000169575
-0.308511,-0.000208301
-0.30854,-0.00018079
-0.308584,-0.000166866
-0.308652,-0.000191186
-0.308753,-0.000110561
-0.308804,-9.84364e-05
-0.308653,-3.87498e-05
-0.308904,-0.000373936
-0.308834,-5.35232e-05
-0.308997,-0.000111194
-0.309061,-0.00020331
-0.309032,-0.000130054
-0.309229,-0.000320897
-0.309285,-0.000179702
-0.309471,-0.000299666
-0.309554,-0.000210702
-0.309738,-0.000308061
-0.309894,-0.000228519
-0.30994,-0.000195593
-0.310199,-0.000383139
-0.310247,-0.000171952
-0.310454,-0.000217416
-0.31054,-0.000131573
-0.310597,-0.000248968
-0.310842,-0.000369092
-0.310947,-5.56204e-05
-0.310949,-0.000119011
-0.31104,-8.65202e-05
-0.311081,-0.000179721
-0.311215,-0.00029356
-0.311375,-0.000283489
-0.31155,-0.000299107
-0.311701,-0.000265541
-0.311821,-0.000249194
-0.31194,-0.00024364
-0.312061,-0.00019352
-0.312163,-0.000253349
-0.312238,-0.000198835
-0.312375,-0.000262046
-0.312476,-0.000114799
-0.312532,-9.76249e-05
-0.312513,-0.000175343
-0.312671,-0.00028174
-0.312754,-0.000208765
-0.312885,-8.22774e-05
-0.31291,-0.000159868
-0.312954,-0.000207554
-0.313125,-0.000295467
-0.313156,-0.000156139
-0.313356,-0.000310232
-0.313392,-0.000167548
-0.313593,-0.000326296
-0.313668,-0.000152563
-0.313761,-0.000242914
-0.313886,-7.4341e-05
-0.313887,-0.000138726
-0.313972,-0.000247502
-0.31411,-0.000152455
-0.314181,-0.000111392
-0.31422,-0.000233967
-0.314376,-0.000278755
-0.314512,-0.000263499
-0.314647,-8.94396e-05
-0.314689,-0.000172773
-0.314736,-0.00021264
-0.314935,-0.000325014
-0.315029,-0.000219905
-0.315209,-0.000288255
-0.315287,-0.00021264
-0.315462,-0.000300796
-0.315553,-0.000172127
-0.315639,-0.000235392
-0.315745,-0.000231288
-0.315865,-0.000246546
-0.315998,-0.000151717
-0.316053,-8.98356e-05
-0.316056,-0.000201983
-0.316231,-0.000300796
-0.31629,-0.000185273
-0.316436,-0.000101663
-0.316457,-0.000150803
-0.316523,-0.000233226
-0.316669,-0.000272702
-0.316762,-0.000219421
-0.316903,-0.000191236
-0.316939,-0.000200773
-0.31708,-0.000266729
-0.317171,-0.0001727
-0.317265,-0.000243885
-0.317384,-0.000245093
-0.317498,-0.000240975
-0.317629,-0.000152393
-0.317689,-9.1361e-05
-0.317692,-0.000203345
-0.317879,-0.000311987
-0.317973,-0.000222327
-0.318113,-9.95925e-05
-0.318143,-0.000153462
-0.31824,-0.000267858
-0.318362,-0.000248725
-0.318501,-0.000266647
-0.318631,-0.000233635
-0.318733,-0.000241218
-0.318861,-0.00025478
-0.318979,-0.000206044
-0.319052,-0.000220346
-0.319182,-0.000257929
-0.319299,-0.000244608
-0.319419,-0.000145118
-0.319482,-8.82354e-05
-0.319467,-0.00018939
-0.319667,-0.000327194
-0.319772,-5.46011e-05
-0.319729,-9.73963e-05
-0.319826,-9.6826e-05
-0.319858,-0.000153477
-0.319929,-0.000241453
-0.320075,-0.000272988
-0.320154,-0.000206065
-0.320336,-0.000285056
-0.320384,-0.000188527
-0.320525,-0.000268827
-0.32061,-0.000174095
-0.320754,-0.000292419
-0.320818,-0.000192296
-0.320945,-0.000254
-0.321087,-0.000170678
-0.321138,-7.23123e-05
-0.321139,-0.000208038
-0.321326,-0.0003146
-0.321406,-0.000209007
-0.321554,-0.000113243
-0.321591,-0.000153215
-0.321627,-0.000210763
-0.321817,-0.000318475
-0.321883,-0.00019496
-0.322039,-0.000253548
-0.322125,-0.000230077
-0.322241,-0.00024485
-0.322362,-0.000216403
-0.322457,-0.000240488
-0.322587,-7.84072e-05
-0.322568,-0.000123312
-0.322679,-0.000278514
-0.322794,-0.000146093
-0.322856,-7.92003e-05
-0.322851,-0.000203921
-0.323061,-0.00033814
-0.323073,-0.000141679
-0.32324,-0.000134687
-0.323288,-0.000160816
-0.323338,-0.000226984
-0.323491,-0.000281823
-0.323595,-0.000232516
-0.323707,-0.00020838
-0.323809,-0.000245735
-0.32391,-0.000229416
-0.324049,-0.000238847
-0.324126,-0.000222287
-0.324262,-0.000263359
-0.324366,-0.000234679
-0.324502,-0.000170159
-0.324568,-7.95692e-05
-0.324599,-0.000242186
-0.324729,-0.000259866
-0.324825,-0.00022596
-0.324956,-0.000100302
-0.324981,-0.000135135
-0.325051,-0.000250179
-0.32518,-0.000258171
-0.325265,-0.000215546
-0.325418,-0.00018461
-0.325454,-0.000215062
-0.325621,-0.000294654
-0.325678,-0.000156816
-0.325843,-0.000311348
-0.325917,-0.000203996
-0.326041,-0.000253811
-0.32617,-0.000165353
-0.326236,-7.67119e-05
-0.326235,-0.000212155
-0.326394,-0.000289413
-0.326512,-0.000248968
-0.326632,-9.11402e-05
-0.326656,-0.000131912
-0.326709,-0.000234436
-0.326813,-0.000234194
-0.326941,-0.000259139
-0.327068,-0.000219054
-0.327166,-0.000247514
-0.327272,-0.000236616
-0.327397,-0.000229315
-0.327515,-0.000262328
-0.327626,-0.000241701
-0.327735,-0.000235206
-0.327865,-0.000170502
-0.327931,-7.35538e-05
-0.327931,-0.000215546
-0.328095,-0.000295225
-0.328214,-6.6097e-05
-0.328195,-0.000125175
-0.328285,-0.000103054
-0.328314,-0.000133363
-0.328418,-0.000286806
-0.328523,-0.000235434
-0.328627,-0.00023589
-0.328731,-0.000195651
-0.328874,-0.000294014
-0.328939,-0.000196413
-0.329102,-0.000267444
-0.329197,-0.000240488
-0.329311,-0.000245577
-0.329421,-0.000240975
-0.329538,-0.000160167
-0.329619,-8.10426e-05
-0.329643,-0.000243393
-0.329765,-0.000253544
-0.329882,-0.000248725
-0.330016,-0.000113594
-0.330031,-0.000111017
-0.330123,-0.000279967
-0.330236,-0.000244608
-0.330364,-0.000259829
-0.330481,-0.000202561
-0.330575,-0.00024921
-0.330699,-0.000256233
-0.330806,-0.000219995
-0.33093,-0.000266211
-0.331041,-5.82412e-05
-0.33102,-0.000124159
-0.331143,-0.000295225
-0.331251,-0.000153291
-0.331321,-6.56184e-05
-0.331347,-0.000248725
-0.331511,-0.000294895
-0.331588,-0.000209733
-0.331727,-0.000121433
-0.331751,-0.000116337
-0.331833,-0.00027246
-0.331951,-0.000249936
-0.332035,-0.000215213
-0.332174,-0.000223651
-0.332269,-0.000252116
-0.332381,-0.000245093
-0.332497,-0.00023092
-0.332651,-0.000295574
-0.332719,-0.000201499
-0.332862,-0.00027585
-0.332994,-0.000181817
-0.333068,-6.47715e-05
-0.333075,-0.000231772
-0.333233,-0.000291592
-0.33332,-0.000220147
-0.333456,-0.000120347
-0.333485,-0.000119004
-0.333558,-0.00026471
-0.333682,-0.000257444
-0.333814,-0.000264421
-0.333932,-0.000171756
-0.334013,-0.000254538
-0.33414,-0.000259066
-0.334254,-0.000229747
-0.334374,-0.000263056
-0.334494,-0.000254054
-0.334621,-0.000260108
-0.334727,-0.000159561
-0.334808,-6.68925e-05
-0.334812,-0.000229674
-0.334985,-0.000305968
-0.335054,-0.000203921
-0.335196,-0.000129894
-0.335241,-0.000129901
-0.335316,-0.000269311
-0.335424,-0.000242184
-0.335521,-0.000230099
-0.335644,-0.000202382
-0.335758,-0.000274814
-0.335855,-0.000231085
-0.335958,-0.000224544
-0.336134,-0.000316929
-0.336196,-0.00019602
-0.336342,-0.000279406
-0.33644,-0.000154802
-0.336526,-6.77928e-05
-0.336558,-0.000262004
-0.33669,-0.000266355
-0.336825,-8.07049e-05
-0.336844,-0.000167352
-0.336948,-0.000134201
-0.337,-0.000133345
-0.337104,-0.000299469
-0.337183,-0.000211948
-0.337295,-0.000246491
-0.337409,-0.00019023
-0.337529,-0.000284482
-0.337652,-0.000257653
-0.337754,-0.000228326
-0.337854,-0.00023976
-0.338008,-0.000287288
-0.338087,-0.000214147
-0.338221,-0.000194118
-0.338305,-6.15522e-05
-0.338333,-0.00026035
-0.338467,-0.000269069
-0.338569,-0.000237827
-0.338704,-0.000127564
-0.338746,-0.000119658
-0.338811,-0.000265436
-0.338946,-0.000270038
-0.339023,-0.000212155
-0.339176,-0.000227247
-0.339249,-0.000239522
-0.339384,-0.00027028
-0.339492,-0.000237795
-0.339626,-0.000273248
-0.339761,-8.02273e-05
-0.339782,-0.000148801
-0.339891,-0.000295952
-0.339996,-0.000166273
-0.340087,-6.57179e-05
-0.340127,-0.000274814
-0.340219,-0.000226527
-0.340353,-0.000270222
-0.340472,-0.000115698
-0.340495,-9.56709e-05
-0.340567,-0.000273913
-0.340694,-0.000262684
-0.340814,-0.000254179
-0.340923,-0.00018045
-0.341038,-0.000284811
-0.341167,-0.000264663
-0.341273,-0.00023952
-0.341426,-0.000291206
-0.341543,-0.000253327
-0.341657,-0.000250421
-0.341797,-0.000204305
-0.341875,-4.72152e-05
-0.341869,-0.000232257
-0.342055,-0.000321058
-0.342115,-0.000197624
-0.342261,-0.000142929
-0.342302,-0.000111832
-0.342355,-0.000257412
-0.342505,-0.000286991
-0.342596,-0.000227413
-0.342737,-7.36582e-05
-0.342752,-0.000171418
-0.342884,-0.000310725
-0.342982,-0.000233268
-0.34309,-0.00024386
-0.343245,-0.000291284
-0.34334,-0.000232499
-0.343472,-0.000270038
-0.343597,-0.000195385
-0.34371,-0.000283926
-0.343815,-0.000242186
-0.343965,-0.000286749
-0.34408,-0.0001181
-0.344123,-0.000107851
-0.344203,-0.000287717
-0.344324,-0.000257686
-0.344449,-0.000263257
-0.344576,-6.03816e-05
-0.344586,-0.000178196
-0.344698,-0.000285296
-0.344794,-0.000233952
-0.344928,-0.000271491
-0.345035,-0.000241189
-0.345159,-0.000264225
-0.345285,-0.000263257
-0.345392,-0.000180108
-0.345544,-0.000322996
-0.345607,-0.000201257
-0.345756,-9.34044e-05
-0.345786,-0.00018175
-0.345894,-0.000153547
